story_num,speaker,fname,utt_num,utt_translation,sent_num,words,sent_translation
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,39,"Axai said, she seemed healthy.",2,"['ko', 'i', 'baAxA', '-bai', '*']","""Hey, she [seemed] really good/healthy."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,40,"She was a good one, yet she died.",1,"['hi', 'bAa', '-si', '*']",She [was] a good one.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,40,"She was a good one, yet she died.",2,"['*', 'koa', '-bAii', '-i', '-sai', '-hIaha']",(I heard that as has been mentioned) [she nevertheless] died!
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,41,"Abagi (Oi) said, Since she died, Steve has come to see you.",1,"['Xoi', 'hi', 'aigIa', 'ga', 'xai', '-sai', '-hIai']",(I heard that as has been mentioned) Xoi thus spoke.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,41,"Abagi (Oi) said, Since she died, Steve has come to see you.",2,"['isaitaOgi', 'hi', 'oaI', '-sai']","""[With respect to] Steve, she died."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,41,"Abagi (Oi) said, Since she died, Steve has come to see you.",3,"['*', 'gIxa', 'ob', 'ahAp', '-i', '-ta', '-hA']","""Certainly [he] came to see you."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,42,She has died.,1,"['hi', 'oaI', '-kaAh', '-aoga']",She died.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,43,"Yes, she passed away.",1,"['i', 'hoisO', '-xai', '-xi']",She passed away.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,44,When Aogioso gave birth she died.,-1,,
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,44,When Aogioso gave birth she died.,1,"['Xaogioso', 'i', 'op', '-aO']",Xaogioso gave birth.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,44,When Aogioso gave birth she died.,2,"['*', 'koaI', '-soxai', '-i', '-sai', '-hIaha']","(I heard that as has been mentioned,) [she] died."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,45,"Abagi said, All of you will want to come.",1,"['hi', 'aigIa', 'ga', 'xai']",He [Xabagi] thus spoke.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,45,"Abagi said, All of you will want to come.",2,"['hi', 'ogiAgaO', 'hi', 'bagA', '-og', '-ai', '-haI', '-i', '-sai', '-hIaha']","""(I heard that as has been mentioned,) many of them, they want to come together."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,46,You will come to see her.,1,"['*', 'i', 'ob', 'aA', '-haI']",[You] come to see her.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,47,You can come with him (Steve).,1,"['*', 'ao', 'ioo', 'a', '-haI', '-i', '-sai', '-hIaha']","(I heard that as has been mentioned,) [you] do [come] with the foreigner (Steve)."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,48,"Iogi then said, Who is it that shot my husband?",-1,,
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,48,"Iogi then said, Who is it that shot my husband?",1,"['hi', 'aigIa', 'ga', 'xai', '-sai', '-hIai', 'iOgi']","(I heard that as has been mentioned,) Xiogi thus spoke."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,48,"Iogi then said, Who is it that shot my husband?",2,"['aOi', 'ibai', 'kapA', '-boI', '-hI']","""Who shot my husband?"""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,49,"Well, she said, since you (her husband) are not here I'll go on up the Maici river.",1,"['hi', 'aigIa', '*']",She [Xiogi] thus [spoke].
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,49,"Well, she said, since you (her husband) are not here I'll go on up the Maici river.",2,"['gI', '*', '-hiab', '-aO']","""You [Xiogi's husband] [are] not [here]."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,49,"Well, she said, since you (her husband) are not here I'll go on up the Maici river.",3,"['*', 'bog', '-aI', '-haI', 'baisIhio', '-iai']","""[I] will come on the Maici river."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,50,Should I go up and talk to them?,1,"['hi', 'ahoa']",He talked.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,50,Should I go up and talk to them?,2,"['*', 'igA', '-boI', '-xiig', '-oxoi', '-hI', '-i', '-sai', '-hIaha']","""[Should I] continue to speak [to them] (as I have heard and has been mentioned)?"""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,51,"Well they said, Steve came early in the morning in the boat to look for us.",1,"['aI', 'hi', 'aigIa', 'ga', 'xai', '-sai', '-hIai']","(I heard that as has been mentioned,) thus he spoke."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,51,"Well they said, Steve came early in the morning in the boat to look for us.",2,"['isaitaOgi', 'ao', 'ahoa', 'koo', 'hoai', 'hi', '-o', 'boitOhi', 'ohoap', '-i', '-tai']","""Steve the foreigner searched again at dawn in the boat."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,52,What is it that he is doing?,1,"['hi', 'goO', 'aoI', 'ai', '-sai', '-xOai']",What is he doing (as has been mentioned)? ###Or possibly: What is he saying (as has been mentioned)?
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,53,"Yes, early in the morning the boat came looking for us.",1,"['hi', 'aigIa', 'boitOhoi', 'ahoa', 'koo', 'hoai', 'ohoap', '-i', '-ta', '-hai', '-i', '-sai', '-hIaho']","(I heard that as has been mentioned,) he thus searched again in the boat at dawn."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,54,"As the boat stopped Abagi (Oi) said, Aogioso is dead.",1,"['Xoi', 'hi', 'aigIa', 'ga', 'xai', '-sai', '-hIai']","(I heard that as has been mentioned,) Xoi thus spoke."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,54,"As the boat stopped Abagi (Oi) said, Aogioso is dead.",2,"['boitOhi', 'abaa', '-hoI', '-sai']",[When] the boat stopped.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,54,"As the boat stopped Abagi (Oi) said, Aogioso is dead.",3,"['XaogiosohoagI', 'i', 'oaI', '-xi']","""Xaogioso is dead."""
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,55,She has died.,1,"['i', 'oaI', '-so', '-ai', '-sai', '-hIaha']","(I heard that as has been mentioned,) she has died."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,56,When the boat stopped he told about it.,1,"['boitOhi', 'abaa', '-hoI', '-so']",When the boat stopped.
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,56,When the boat stopped he told about it.,2,"['i', 'aIt', 'aop', '-i', '-sai', '-hIai']","(I heard that as has been mentioned,) he told [about the death]."
9,Iaibigai,09 DEATH OF AOGIOSO #2.pdf,57,"Steve then said, yes Aogioso is dead.",1,"['i', 'oaI', '-so', '-xai', 'XaogiosohoagI']",Xaogioso is dead.
10,Baigibohoasi,AND THE SNAKE.pdf,1,The snake almost bit Iohoabi's dog.,1,"['*', 'iAohoabi', 'hi', '-gI', 'is', 'Ik', 'ab', '-Abai', '-sai', '-hIai', 'tigaiti', 'iaOhoabi']","(I heard that as has been mentioned,) the snake almost bit Iaohoabi's dog."
10,Baigibohoasi,AND THE SNAKE.pdf,2,Opisi and the snake climbed the tree.,1,"['I', 'hi', 'hi', 'aopi', '-sai', '-hIai', 'Xopisi']","(I heard that as has been mentioned,) Xopisi climbed the tree."
10,Baigibohoasi,AND THE SNAKE.pdf,3,"Iohoabi said, ""The snake has become angry.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,3,"Iohoabi said, ""The snake has become angry.""",2,"['Is', 'ai', 'hoag', '-Ixi']","""The animal [snake] has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,4,The snake almost went after Opisi.,1,"['I', 'hi', 'akab', '-Abai', '-sai', '-hIahi', 'tigaiti']","(I heard that as has been mentioned,) the snake almost went after him [Xopisi]."
10,Baigibohoasi,AND THE SNAKE.pdf,5,"Iaohoabi said, ""The snake has become angry.""",1,"['iaOhoabi', 'hi', 'gA', '-sai']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,5,"Iaohoabi said, ""The snake has become angry.""",2,"['tigaiti', 'Is', 'ai', 'hoag', '-Ixi']","""The snake has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,6,It (snake) is there.,1,"['*', 'ao', '-xai']","""[The snake] is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,7,Don't go into the jungle to hunt!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Don't [go into] the jungle to hunt it/things!"""
10,Baigibohoasi,AND THE SNAKE.pdf,7,Don't go into the jungle to hunt!,2,['Xopisi'],"""Xopisi"""
10,Baigibohoasi,AND THE SNAKE.pdf,8,"Iaohoabi said, ""Opisi you did not kill the snake.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,8,"Iaohoabi said, ""Opisi you did not kill the snake.""",2,"['*', 'Ik', 'oabAipi', '-hiaba', '-hA', 'tigaiti']","""[You] certainly did not kill the snake."""
10,Baigibohoasi,AND THE SNAKE.pdf,9,The snake has become angry.,1,"['Is', 'ai', 'hoagI']","""The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,10,"Iohoabi said, ""Don't hunt Opisi.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,10,"Iohoabi said, ""Don't hunt Opisi.""",2,"['*', 'Ik', 'oabAipi', '-hiab', '-a', 'Xopisi']","""[You] did not kill it, Xopisi."""
10,Baigibohoasi,AND THE SNAKE.pdf,11,It's angry.  It has become angry.,1,"['Is', 'ai', '*']","""The animal [is] angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,11,It's angry.  It has become angry.,2,"['Is', 'ai', 'hoagI', '-sahaxaI']","""The animal mustn't become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,12,He (Opisi) will not do it.,1,"['*', 'kai', '-hiab', '-i', '-haI']","""[Xopisi, you] did not do it."""
10,Baigibohoasi,AND THE SNAKE.pdf,13,"Iaohoabi said, ""The snake has become angry.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,13,"Iaohoabi said, ""The snake has become angry.""",2,"['tigaiti', 'Is', 'ai', 'hoagI']","""The snake, the animal, has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,14,The snake almost bit Opisi.,1,"['Xopisi', 'i', 'hi', 'ab', '-abaI', '-aO', '-xai', 'tigaiti']","The animal, the snake, almost bit Xopisi."
10,Baigibohoasi,AND THE SNAKE.pdf,15,"Iaohoabi said, ""The snake has become angry.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,15,"Iaohoabi said, ""The snake has become angry.""",2,"['Is', 'ai', 'hoag', '-Ixi']","""The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,16,It was not killed yet.,1,"['Ik', 'oabAipi', '-hiaba', '-hA']","""It certainly did not die."""
10,Baigibohoasi,AND THE SNAKE.pdf,17,Do not go hunting in the jungle!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Do not hunt it/things in the jungle!"""
10,Baigibohoasi,AND THE SNAKE.pdf,18,"Iaohoabi said, ""It almost bit the dog.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,18,"Iaohoabi said, ""It almost bit the dog.""",2,"['Is', 'ik', 'ab', '-Abai', '-sO', '-xai']","""The animal almost bit it [the dog]."""
10,Baigibohoasi,AND THE SNAKE.pdf,19,The dog is Iaohoabi's.,1,"['Is', 'ai', 'iaOhoAbi', '*']",The animal [the dog] is Iaohoabi's.
10,Baigibohoasi,AND THE SNAKE.pdf,20,The snake has become angry.,1,"['is', 'ai', 'hoagI']",The animal [the snake] has become angry.
10,Baigibohoasi,AND THE SNAKE.pdf,21,"It is there, yes it is.",1,"['*', 'ao', '-xai', '-hIai']",(I heard that) [it] is [there].
10,Baigibohoasi,AND THE SNAKE.pdf,22,Do not hunt in the jungle!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']",Do not hunt it/things in the jungle!
10,Baigibohoasi,AND THE SNAKE.pdf,23,"She (Iaohoabi) siad, ""It has become angry.""",1,"['hi', 'gA']",She [Iaohoabi] spoke.
10,Baigibohoasi,AND THE SNAKE.pdf,23,"She (Iaohoabi) siad, ""It has become angry.""",2,"['Is', 'ai', 'hoagi']","""The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,24,Do not hunt in the jungle!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Do not hunt it/things in the jungle!"""
10,Baigibohoasi,AND THE SNAKE.pdf,25,There is a snake.,1,"['is', 'ai', 'tigaiti']","""The snake is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,26,He (Opisi) was nearly bitten.,1,"['*', 'hi', 'ab', '-Abai', '-sai', '-hIai']","(I heard that as has been mentioned,) [the snake] nearly bit him [Xopisi]."
10,Baigibohoasi,AND THE SNAKE.pdf,27,Do not (hunt) it in the jungle.,1,"['*', 'iO', 'xai', '-sahaxaI']",Do not [hunt] in the jungle.
10,Baigibohoasi,AND THE SNAKE.pdf,28,"The snake has become angry, and nearly bit Iaohoabi.",1,"['iaOhoabi', 'Is', 'ai', 'hoagI']",The animal has become angry [at] Iaohoabi.
10,Baigibohoasi,AND THE SNAKE.pdf,28,"The snake has become angry, and nearly bit Iaohoabi.",2,"['i', 'ab', '-Abai', '-sai', '-hIai']","(I heard that as has been mentioned,) the animal nearly bit [Iaohoabi]."
10,Baigibohoasi,AND THE SNAKE.pdf,29,Do not hunt in the jungle!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI', '-isai']",Do not hunt it/things in the jungle (as has been mentioned)!
10,Baigibohoasi,AND THE SNAKE.pdf,30,The snake has become angry.,1,"['tigaiti', 'Is', 'ai', 'hoagI']","The snake, the animal, has become angry."
10,Baigibohoasi,AND THE SNAKE.pdf,31,The snake is there.,1,"['Is', 'ao', '-xai', '-hIai']",(I heard that) the animal is [there].
10,Baigibohoasi,AND THE SNAKE.pdf,32,Do not go into the jungle.,1,"['*', 'iO', 'xai', '-sahaxaI']",Do not [go] into the jungle.
10,Baigibohoasi,AND THE SNAKE.pdf,33,"Iaohoabi said, ""There is a snake there, very angry.""",1,"['iAohoabi', 'hi', 'gA', '-sai']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,33,"Iaohoabi said, ""There is a snake there, very angry.""",2,"['tigaiti', 'is', 'ao', '-xai']","""The snake, the animal, is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,33,"Iaohoabi said, ""There is a snake there, very angry.""",3,"['*', 'ai', 'hoAgi', '-xi']","""[It] has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,34,Do not do (hunt) it in the jungle.,1,"['*', 'iO', 'xai', '-sahaxaI']","""Do not [hunt] in the jungle."""
10,Baigibohoasi,AND THE SNAKE.pdf,35,Is there a snake?,1,"['*', 'ai', '-hIxi', '-isai', 'tigaiti']","""(As has been mentioned,) the snake is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,36,"Iaohoabi said, ""It will go after you.""",1,"['hi', 'gA', '-sai', 'iaOhoabi']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,36,"Iaohoabi said, ""It will go after you.""",2,"['i', 'gIx', 'akaa', '-si']","""The animal will go after you."""
10,Baigibohoasi,AND THE SNAKE.pdf,37,"There is a snake, yes there is.",1,"['*', 'ao', '-xai', 'tigaiti', '-isai']","""That snake is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,38,Do not hunt in the jungle Iaohoabi.,1,"['iaOhoabi', 'iO', 'xik', 'ohoai', '-sahaxaI', '-isai']","(As has been mentioned,) Iaohoabi mustn't hunt it/things in the jungle."
10,Baigibohoasi,AND THE SNAKE.pdf,39,"Iaohoabi said, ""Do not hunt in the jungle.""",1,"['iaOhoabi', 'hi', 'aigIa', 'gA', 'xai']",Thus Iaohoabi spoke.
10,Baigibohoasi,AND THE SNAKE.pdf,39,"Iaohoabi said, ""Do not hunt in the jungle.""",2,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,39,"Iaohoabi said, ""Do not hunt in the jungle.""",3,"['*', 'iO', 'xai', '-sahaxaI']","""Do not [hunt] in the jungle."""
10,Baigibohoasi,AND THE SNAKE.pdf,40,"Because it nearly bit her dog, she won't even hunt near.",1,"['hi', 'a', 'xaiO', 's', '-igI', 'ohoai', '-hiab', '-i', '-haI']","She, uh, therefore won't hunt near the animal."
10,Baigibohoasi,AND THE SNAKE.pdf,40,"Because it nearly bit her dog, she won't even hunt near.",2,"['Isi', 'xi', 'ab', '-Ao', '-p', '-i', '-sa', '-xAg', '-abai', '-haxaI']","[Because] (, as has been mentioned,) the animal nearly bit [her] dog."
10,Baigibohoasi,AND THE SNAKE.pdf,41,Might he hunt there? (Kabogi).,-1,,
10,Baigibohoasi,AND THE SNAKE.pdf,41,Might he hunt there? (Kabogi).,1,"['*', 'Ik', 'ohoa', '-o', '-p', '-i', '-sai', '-hI', '-isai']",Might [Kabogi] hunt it/things [there] (as has been mentioned)?
10,Baigibohoasi,AND THE SNAKE.pdf,42,It has become angry.,1,"['Is', 'ai', 'hoagI']",The animal has become angry.
10,Baigibohoasi,AND THE SNAKE.pdf,43,The snake and he (Opisi) climbed the tree.,1,"['I', 'hi', 'hiaop', '-abaI', '-sai', '-hiAi']","(I heard that as has been mentioned,) he [Xopisi] went after the animal. ###Or possibly: The animal went after him. _Or possibly: He went up/after because of the animal."
10,Baigibohoasi,AND THE SNAKE.pdf,44,"Iaohoabi said, ""It has become angry.""",1,"['Xiohoabi', 'hi', 'gA', '-sai']","(As has been mentioned,) Iaohoabi spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,44,"Iaohoabi said, ""It has become angry.""",2,"['Is', 'ai', 'hoagI', '-xi']","""The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,45,It is there.,1,"['*', 'ao', '-xai']","""[It] is [there.]"""
10,Baigibohoasi,AND THE SNAKE.pdf,46,Don't do (hunt) it in the jungle.,1,"['*', 'iO', 'xai', '-sahaxaI', '-isai']","""Don't [hunt] in the jungle (as has been mentioned)."""
10,Baigibohoasi,AND THE SNAKE.pdf,47,"For this reason she came here to speak, and said, ""Do not hunt there near the snake.""",1,"['hi', 'aigIa', 'aho']",Thus she talked.
10,Baigibohoasi,AND THE SNAKE.pdf,47,"For this reason she came here to speak, and said, ""Do not hunt there near the snake.""",2,"['*', 'aopi', '-haxA', 'gIbagai']",Certainly [she?/it?] moved down here.
10,Baigibohoasi,AND THE SNAKE.pdf,47,"For this reason she came here to speak, and said, ""Do not hunt there near the snake.""",3,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,47,"For this reason she came here to speak, and said, ""Do not hunt there near the snake.""",4,"['*', 'Is', 'igIo', 'xIk', 'ohoA', '-op', '-aA', '-sahaxaI']","""Do not hunt it/things near the snake."""
10,Baigibohoasi,AND THE SNAKE.pdf,48,Do not do (hunt) it in the jungle.,1,"['*', 'iO', 'xai', '-sahaxaI']","""Do not [hunt] in the jungle."""
10,Baigibohoasi,AND THE SNAKE.pdf,49,"Well, she came to speak to sister Ioixaihoi and said, ""Do not hunt in the jungle!""",1,"['hi', 'aIgia', 'Ahaig', 'Ahoa', 'o', '-p', '-i', '-haxA', 'ioIxaihoI']",Thus she came to talk to [her] sister Ioixaihoi.
10,Baigibohoasi,AND THE SNAKE.pdf,49,"Well, she came to speak to sister Ioixaihoi and said, ""Do not hunt in the jungle!""",2,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Do not hunt it/things in the jungle!"""
10,Baigibohoasi,AND THE SNAKE.pdf,50,"She said, ""The snake was by me.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,50,"She said, ""The snake was by me.""",2,"['I', 'ti', 'hi', 'aI', '-xi']","""The animal was by me."""
10,Baigibohoasi,AND THE SNAKE.pdf,51,The snake is in the jungle.,1,"['tigaiti', 'ai', 'xOai', '-isai']",The snake is in that jungle.
10,Baigibohoasi,AND THE SNAKE.pdf,52,"She said, ""Do not hunt in the jungle.""",1,"['hi', 'aigIa', 'gA', 'xai', '-sai', '-hIai']","(I heard that as has been mentioned,) thus she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,52,"She said, ""Do not hunt in the jungle.""",2,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Do not hunt it/things in the jungle."""
10,Baigibohoasi,AND THE SNAKE.pdf,53,It was by me.,1,"['I', 'ti', 'hI', 'ai', 'tigaiti']","""The animal, the snake, it was by me."""
10,Baigibohoasi,AND THE SNAKE.pdf,54,The snake has become angry.,1,"['Is', 'ai', 'hoagI', '-xi']",""" The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,55,It is there.,1,"['*', 'ao', '-xai', '-isai']","""(As has been mentioned,) [it] is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,56,Do not hunt in the jungle!,1,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI', '-aIsai']","""Do not hunt it/things in the jungle (as has been mentioned)!"""
10,Baigibohoasi,AND THE SNAKE.pdf,57,"Well, she came to speak to her sister and said, ""It's near the jungle, don't hunt!""",1,"['hi', 'aigIa', 'Ahaig', 'Ahoa', '-opi', '-haxA']",She thus talked [to her] sibling.
10,Baigibohoasi,AND THE SNAKE.pdf,57,"Well, she came to speak to her sister and said, ""It's near the jungle, don't hunt!""",2,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,57,"Well, she came to speak to her sister and said, ""It's near the jungle, don't hunt!""",3,"['iO', 'is', 'igIo', '*']","""[That] jungle/place [is] near the animal."""
10,Baigibohoasi,AND THE SNAKE.pdf,57,"Well, she came to speak to her sister and said, ""It's near the jungle, don't hunt!""",4,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Don’t hunt it/things in the jungle."""
10,Baigibohoasi,AND THE SNAKE.pdf,58,"She said, she came to speak to her sister and said, ""Do not hunt in the jungle!""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,58,"She said, she came to speak to her sister and said, ""Do not hunt in the jungle!""",2,"['hi', 'aigIa', 'Ahaig', 'Ahoa', '-opi', '-haxA']",Thus she talked [to her] sibling.
10,Baigibohoasi,AND THE SNAKE.pdf,58,"She said, she came to speak to her sister and said, ""Do not hunt in the jungle!""",3,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
10,Baigibohoasi,AND THE SNAKE.pdf,58,"She said, she came to speak to her sister and said, ""Do not hunt in the jungle!""",4,"['*', 'iO', 'xik', 'ohoai', '-sahaxaI']","""Don’t hunt it/things in the jungle!"""
10,Baigibohoasi,AND THE SNAKE.pdf,59,It has become angry.,1,"['Is', 'ai', 'hoagi', '-xi']","""The animal has become angry."""
10,Baigibohoasi,AND THE SNAKE.pdf,60,The snake is there.,1,"['*', 'ao', '-xai', 'tigaiti']","""The snake is [there]."""
10,Baigibohoasi,AND THE SNAKE.pdf,61,It is not yet dead.,1,"['Ik', 'oabAipi', '-hiaba', '-xai', '-isai']","""(As has been mentioned,) it is not dead."""
10,Baigibohoasi,AND THE SNAKE.pdf,62,It was for this reason she is coming to speak to her sister.,1,"['iaOhoabi', 'hi', 'aigIa', 'Ahaig', 'Ahoa', '-abOp', '-aI', '-haxA']",Thus Iaohoabi came/began to talk [to her] sibling.
10,Baigibohoasi,AND THE SNAKE.pdf,63,Did she arrive to speak to sister?,1,"['*', 'Ahaig', 'Ahoa', 'hoagaI', '-ihI']",Did [she] come to talk [to her] sister?
10,Baigibohoasi,AND THE SNAKE.pdf,64,"She (Iaohoabi) said, ""Do not hunt on the Maici river.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) she spoke."
