Word,File,WordStart,WordEnd,WordDur,CitePron,ActPron,S1,S1End,S1Dur,S2,S2End,S2Dur
kind,s2201b.words,481.298187,481.527613,0.22942600000000002,kaynd,kaen,k,481.386627,0.088395,ae,481.485221,0.098594
kind,s2201b.words,481.298187,481.527613,0.22942600000000002,kaynd,kaen,k,481.386627,0.088395,ae,481.485221,0.098594
post,s2201b.words,493.431308,493.83718700000003,0.405879,powst,powihs,p,493.545999,0.123348,ow,493.64977300000004,0.103774
course,s2201b.words,504.456188,504.73618799999997,0.28,kowrs,kaors,k,504.558022,0.101924,ao,504.619288,0.061265999999999994
kept,s2201b.words,510.98418799999996,511.242188,0.258,kehpt,kehp,k,511.074438,0.090001,eh,511.15598700000004,0.081549
kept,s2201b.words,511.704188,511.951187,0.24699899999999997,kehpt,kehp,k,511.794438,0.090001,eh,511.883555,0.089117
told,s2202a.words,46.38,46.663999999999994,0.284,towld,towld,t,46.472836,0.09239800000000001,ow,46.557028,0.08419199999999999
told,s2202a.words,47.376999999999995,47.643,0.266,towld,towldx,t,47.479575,0.10250799999999999,ow,47.590438,0.11086300000000002
course,s2202a.words,140.768,141.026,0.258,kowrs,kaors,k,140.85975,0.092217,ao,140.925428,0.065678
two,s2202a.words,151.937,152.135,0.198,tuw,tuw,t,152.0355,0.098554,uw,152.1355,0.1
two,s2202a.words,156.989261,157.473486,0.484225,tuw,tuw,t,157.126875,0.13761400000000001,uw,157.475557,0.348682
two,s2202a.words,177.169,177.614872,0.44587200000000005,tuw,tuw,t,177.317625,0.148777,uw,177.610729,0.293104
told,s2202a.words,184.141,184.6,0.45899999999999996,towld,towld,t,184.27,0.129109,ow,184.42,0.15
kind,s2202a.words,196.618,196.858,0.24,kaynd,kaend,k,196.728064,0.109877,ae,196.810301,0.082237
kind,s2202a.words,196.618,196.858,0.24,kaynd,kaend,k,196.728064,0.109877,ae,196.810301,0.082237
part,s2202a.words,225.17109,225.40420099999997,0.233111,paart,paardx,p,225.29581299999998,0.124723,aa,225.344126,0.048313
time,s2202a.words,225.524,225.981,0.457,taym,taym,t,225.66581299999999,0.141759,ay,225.913853,0.24804
came,s2202a.words,284.868,285.138,0.27,keym,keym,k,284.9775,0.10951400000000001,ey,285.0775,0.1
cut,s2202a.words,307.515422,307.806918,0.291496,kaht,kaht,k,307.63919300000003,0.123771,ah,307.73438799999997,0.095195
cut,s2202a.words,308.32195099999996,308.579,0.25704899999999997,kaht,kaht,k,308.45516000000003,0.133209,ah,308.519305,0.06414500000000001
pay,s2202a.words,308.70099999999996,309.001,0.3,pey,pey,p,308.841125,0.14,ey,309.001125,0.16
kind,s2202a.words,324.878378,325.217,0.338622,kaynd,kaynx,k,325.081801,0.203423,ay,325.18048500000003,0.09868400000000001
kind,s2202a.words,324.878378,325.217,0.338622,kaynd,kaynx,k,325.081801,0.203423,ay,325.18048500000003,0.09868400000000001
tough,s2202a.words,325.29400000000004,325.63,0.336,tahf,tahf,t,325.412394,0.118421,ah,325.5505,0.138106
ten,s2202a.words,435.12,435.588513,0.468513,tehn,tehn,t,435.218125,0.097986,eh,435.472114,0.25398899999999996
tell,s2202a.words,467.08193,467.284508,0.202578,tehl,tehl,t,467.150375,0.06653400000000001,eh,467.251718,0.10134299999999999
taught,s2202a.words,470.77099999999996,471.099097,0.32809699999999997,taat,taot,t,470.866851,0.09539500000000001,ao,470.990375,0.123524
two,s2202a.words,520.018,520.217,0.19899999999999998,tuw,tuw,t,520.126562,0.10871099999999999,uw,520.216865,0.09030299999989999
took,s2202b.words,21.22375,21.49973,0.27598,tuhk,tuhk,t,21.393429,0.16923,uh,21.441352,0.047923
paid,s2202b.words,94.586276,94.93375,0.347474,peyd,peyd,p,94.73,0.143724,ey,94.880776,0.150776
part,s2202b.words,147.15175,147.36175,0.21,paart,paardx,p,147.246226,0.094513,aa,147.316348,0.070122
time,s2202b.words,231.79575,232.28975,0.494,taym,taymah,t,231.91643100000002,0.120899,ay,232.159848,0.243417
call,s2202b.words,269.86175,270.22875,0.36700000000000005,kaal,kaol,k,269.967452,0.106077,ao,270.19809100000003,0.23063899999999998
kind,s2202b.words,293.67575,293.88275,0.207,kaynd,kehn,k,293.771034,0.095762,eh,293.839267,0.068233
kind,s2202b.words,293.67575,293.88275,0.207,kaynd,kehn,k,293.771034,0.095762,eh,293.839267,0.068233
take,s2202b.words,376.16175,376.45675,0.295,teyk,teyk,t,376.24904300000003,0.08685899999989999,ey,376.33814900000004,0.08910599999999999
take,s2202b.words,382.257671,382.48775,0.230079,teyk,teyk,t,382.40794500000004,0.150274,ey,382.465601,0.05765599999999999
time,s2202b.words,419.85575,420.41675,0.561,taym,taymah,t,419.935562,0.08,ay,420.25533600000006,0.319774
came,s2202b.words,421.13275,421.47575,0.34299999999999997,keym,keym,k,421.27969900000005,0.146766,ey,421.40556200000003,0.125863
car,s2202b.words,450.93475,451.20175,0.267,kaar,kaar,k,451.052188,0.11693800000000001,aa,451.12245,0.070262
came,s2202b.words,459.89975,460.12675,0.22699999999999998,keym,keym,k,459.962812,0.063403,ey,460.06939900000003,0.10658699999999999
top,s2202b.words,475.44875,475.77875,0.33,taap,taap,t,475.539,0.09,aa,475.67541600000004,0.136416
caught,s2202b.words,487.74575,488.08375,0.33799999999999997,kaat,kaot,k,487.89243700000003,0.146622,ao,488.022437,0.13
time,s2202b.words,489.30075,489.63175,0.331,taym,taym,t,489.39325,0.092176,ay,489.57325,0.18
two,s2202b.words,499.28189100000003,499.47175,0.189859,tuw,tuw,t,499.41514299999994,0.133252,uw,499.47205099999996,0.05690800000000001
time,s2202b.words,511.85275,512.32075,0.46799999999999997,taym,taym,t,511.96655899999996,0.113574,ay,512.248548,0.281989
time,s2202b.words,516.80875,517.16375,0.355,taym,taym,t,516.928937,0.12,ay,517.113978,0.185041
two,s2202b.words,537.11275,537.30875,0.196,tuw,tuw,t,537.226048,0.113067,uw,537.3084150000001,0.082367
part,s2203a.words,23.381,23.674702,0.293702,paart,paardx,p,23.500511,0.119072,aa,23.597853,0.097342
course,s2203a.words,26.215,26.497040999999996,0.282041,kowrs,kaors,k,26.325313,0.11,ao,26.390884000000003,0.065571
told,s2203a.words,81.286163,81.696,0.409837,towld,towl,t,81.434312,0.148149,ow,81.644312,0.21
told,s2203a.words,83.980401,84.32,0.339599,towld,towld,t,84.143034,0.162633,ow,84.225401,0.082367
time,s2203a.words,85.175,85.491,0.316,taym,taym,t,85.268475,0.093599,ay,85.421438,0.15296300000000002
put,s2203a.words,130.626,130.874,0.248,puht,puhdx,p,130.77756200000002,0.15115699999999999,uh,130.85253899999998,0.074977
told,s2203a.words,138.374,138.648,0.27399999999999997,towld,towldx,t,138.465813,0.092309,ow,138.581681,0.11586800000000001
time,s2203a.words,156.78799999999998,157.268,0.48,taym,taym,t,156.879995,0.09211699999999999,ay,157.17726299999998,0.297268
came,s2203a.words,159.061,159.365,0.304,keym,keym,k,159.168325,0.107076,ey,159.300112,0.131787
course,s2203a.words,210.891,211.233,0.342,kowrs,kaors,k,210.98541600000001,0.094223,ao,211.060294,0.074878
time,s2203a.words,236.963,237.28900000000002,0.326,taym,taym,t,237.081375,0.11851700000000001,ay,237.213702,0.132327
tell,s2203a.words,255.77,256.133,0.363,tehl,tehl,t,255.861118,0.091352,eh,256.033339,0.172221
come,s2203a.words,265.005,265.286,0.281,kahm,kahm,k,265.17322,0.167729,ah,265.21814700000004,0.044926999999999995
two,s2203a.words,455.481,455.657,0.17600000000000002,tuw,tuw,t,455.616803,0.136282,uw,455.65723899999995,0.040436
kind,s2203a.words,482.310991,482.71,0.399009,kaynd,kayn,k,482.48531299999996,0.174322,ay,482.626088,0.140775
kind,s2203a.words,482.310991,482.71,0.399009,kaynd,kayn,k,482.48531299999996,0.174322,ay,482.626088,0.140775
piece,s2203a.words,530.004,530.302,0.298,piys,piys,p,530.1285839999999,0.124301,iy,530.198971,0.070387
ten,s2203b.words,52.133562,52.414562,0.281,tehn,tehn,t,52.263011,0.12901300000000002,eh,52.358857,0.095846
told,s2203b.words,69.143562,69.538751,0.395189,towld,towld,t,69.262313,0.11831199999999999,ow,69.449513,0.1872
kid,s2203b.words,85.506562,85.817563,0.311001,kihd,kihdx,k,85.627874,0.119646,ih,85.777874,0.15
came,s2203b.words,103.982562,104.264563,0.282001,keym,keym,k,104.095937,0.112976,ey,104.215937,0.12
told,s2203b.words,104.645562,104.876562,0.231,towld,towl,t,104.745937,0.1,ow,104.845937,0.1
took,s2203b.words,109.56556200000001,109.78456200000001,0.21899999999999997,tuhk,tuhk,t,109.660376,0.094349,uh,109.724773,0.064397
time,s2203b.words,115.840562,116.16556200000001,0.325,taym,taym,t,115.935272,0.094343,ay,116.10526100000001,0.169989
told,s2203b.words,123.05656200000001,123.34556200000002,0.289,towld,towldx,t,123.177079,0.12069300000000001,ow,123.277372,0.100293
told,s2203b.words,126.531576,126.91556200000001,0.383986,towld,towld,t,126.70321899999999,0.17164300000000002,ow,126.80978200000001,0.106563
town,s2203b.words,154.96156299999998,155.482562,0.520999,tawn,tawn,t,155.082774,0.12078900000000001,aw,155.3793,0.296526
put,s2203b.words,199.052243,199.27156200000002,0.21931900000000001,puht,puhdx,p,199.19193700000002,0.139694,uh,199.251937,0.06
corn,s2203b.words,234.715562,235.03856299999998,0.32300100000000004,kowrn,kaornx,k,234.842612,0.12749100000000002,ao,234.948006,0.105394
corn,s2203b.words,237.761562,237.99756200000002,0.23600000000000002,kowrn,kaornx,k,237.85906200000002,0.097706,ao,237.939062,0.08
tough,s2203b.words,271.878562,272.37656200000004,0.498,tahf,tahf,t,272.016229,0.137692,ah,272.218516,0.202287
taught,s2203b.words,275.40608399999996,275.70356200000003,0.297478,taat,taot,t,275.548637,0.14255299999999999,ao,275.66083,0.112193
teach,s2203b.words,291.830562,292.413563,0.583001,tiych,tiych,t,291.935769,0.105394,iy,292.14655600000003,0.210787
course,s2203b.words,307.450562,307.80256299999996,0.352001,kowrs,kaors,k,307.633126,0.182277,ao,307.693933,0.06080700000000001
time,s2203b.words,360.192563,360.535562,0.342999,taym,taym,t,360.268937,0.076706,ay,360.484614,0.215677
time,s2203b.words,363.209562,363.56656200000003,0.35700000000000004,taym,taym,t,363.298937,0.089366,ay,363.498938,0.200001
take,s2203b.words,379.12956299999996,379.30279900000005,0.173236,teyk,teyk,t,379.207419,0.078197,ey,379.273713,0.066294
come,s2203b.words,428.54256200000003,428.749562,0.207,kahm,kahm,k,428.648562,0.106373,ah,428.695179,0.046617
two,s2203b.words,490.118563,490.313562,0.194999,tuw,tuw,t,490.2485,0.13,uw,490.313486,0.064986
two,s2203b.words,508.846562,509.068562,0.222,tuw,tuw,t,508.951294,0.10492,uw,509.06858700000004,0.11729300000000001
tell,s2203b.words,510.484563,510.715563,0.231,tehl,tehl,t,510.57640499999997,0.091793,eh,510.64440099999996,0.067996
time,s2301a.words,90.796254,90.987202,0.190948,taym,taym,t,90.862764,0.06651,ay,90.921764,0.059000000000000004
part,s2301a.words,114.836693,115.114236,0.277543,paart,paardx,p,114.971906,0.135213,aa,115.05018799999999,0.078282
took,s2301a.words,120.404476,120.539079,0.134603,tuhk,tuhk,t,120.45525,0.05186,uh,120.48806,0.03281
cause,s2301a.words,131.10128600000002,131.260104,0.15881800000000001,kaaz,kahz,k,131.18366699999999,0.084341,ah,131.222382,0.038715
top,s2301a.words,135.371105,135.60925,0.238145,taap,taap,t,135.49525,0.124145,aa,135.55325,0.057999999999999996
time,s2301a.words,205.962312,206.406749,0.44443699999999997,taym,taym,t,206.12438799999998,0.158038,ay,206.297176,0.172788
time,s2301a.words,280.73256200000003,281.211379,0.478817,taym,taym,t,280.88891,0.15634800000000001,ay,281.077831,0.188921
time,s2301a.words,291.798844,292.165582,0.366738,taym,taym,t,291.936371,0.137527,ay,292.064074,0.127703
came,s2301a.words,307.739427,307.963879,0.22445199999999998,keym,keym,k,307.871521,0.13209400000000002,ey,307.913404,0.041883
taught,s2301a.words,323.027181,323.560633,0.533452,taat,taot,t,323.20667599999996,0.17949500000000002,ao,323.384493,0.177817
part,s2301a.words,337.765586,338.029958,0.264372,paart,paart,p,337.928277,0.162691,aa,337.96556,0.037283
kind,s2301a.words,394.244738,394.402026,0.157288,kaynd,kahnx,k,394.35261299999996,0.107875,ah,394.379059,0.026445999999999997
kind,s2301a.words,394.244738,394.402026,0.157288,kaynd,kahnx,k,394.35261299999996,0.107875,ah,394.379059,0.026445999999999997
cult,s2301a.words,409.215385,409.53497400000003,0.319589,kuhlt,kaalt,k,409.361434,0.146049,aa,409.418135,0.056701
cult,s2301a.words,415.891625,416.468281,0.5766560000000001,kuhlt,kahlt,k,416.072402,0.180777,ah,416.15020499999997,0.077803
past,s2301a.words,441.64900199999994,442.119837,0.47083500000000006,paest,paes,p,441.71708499999994,0.068147,ae,441.952502,0.23541700000000002
kind,s2301a.words,468.498938,468.775208,0.27626999999999996,kaynd,kaynd,k,468.62786500000004,0.136223,ay,468.71960700000005,0.09174199999999999
kind,s2301a.words,468.498938,468.775208,0.27626999999999996,kaynd,kaynd,k,468.62786500000004,0.136223,ay,468.71960700000005,0.09174199999999999
part,s2301a.words,543.925012,544.1708070000001,0.24579499999999999,paart,paar,p,544.054189,0.129177,aa,544.108909,0.054720000000099994
call,s2301a.words,545.967621,546.354421,0.3868,kaal,kaal,k,546.124017,0.156396,aa,546.23048,0.10646300000000002
town,s2301a.words,573.663329,574.11845,0.455121,tawn,tawn,t,573.860753,0.197424,aw,574.065024,0.204271
court,s2301a.words,583.436125,583.706458,0.270333,kowrt,kaort,k,583.58067,0.144545,ao,583.625909,0.045238999999900005
tell,s2301b.words,53.059355000000004,53.264253000000004,0.204898,tehl,tahl,t,53.213313,0.15395799999999998,ah,53.237421999999995,0.024109000000000002
kind,s2301b.words,101.400904,101.574273,0.173369,kaynd,kaynx,k,101.491337,0.09077400000000001,ay,101.549512,0.058175
kind,s2301b.words,101.400904,101.574273,0.173369,kaynd,kaynx,k,101.491337,0.09077400000000001,ay,101.549512,0.058175
come,s2301b.words,103.342061,103.58759,0.245529,kahm,kahm,k,103.470563,0.129388,ah,103.513127,0.042564
teach,s2301b.words,165.055871,165.375562,0.319691,tiych,tiych,t,165.213552,0.157677,iy,165.255325,0.041773000000000005
take,s2301b.words,181.714562,181.876063,0.161501,teyk,teyk,t,181.764562,0.05,ey,181.834562,0.07
two,s2301b.words,184.28456200000002,184.674562,0.39,tuw,tuw,t,184.41456200000002,0.13,uw,184.674562,0.26
teach,s2301b.words,211.271896,211.644711,0.372815,tiych,tiych,t,211.473183,0.201287,iy,211.51458300000002,0.0414
point,s2301b.words,229.300823,229.59531299999998,0.29449000000000003,poynt,poynt,p,229.406463,0.10564000000000001,oy,229.50211000000002,0.095647
part,s2301b.words,249.7035,249.9135,0.21,paart,paardx,p,249.8135,0.11011300000000002,aa,249.8535,0.04
kind,s2301b.words,257.21848700000004,257.419642,0.201155,kaynd,kaynd,k,257.356746,0.138259,ay,257.383944,0.027198000000000003
kind,s2301b.words,257.21848700000004,257.419642,0.201155,kaynd,kaynd,k,257.356746,0.138259,ay,257.383944,0.027198000000000003
case,s2301b.words,280.3835,280.6935,0.31,keys,keys,k,280.5135,0.13,ey,280.5935,0.08
two,s2301b.words,286.6235,286.876373,0.252873,tuw,tuw,t,286.7435,0.12,uw,286.876373,0.132873
time,s2301b.words,296.147112,296.4935,0.34638800000000003,taym,taym,t,296.30406899999997,0.15639,ay,296.419096,0.115027
kind,s2301b.words,303.509852,303.727788,0.21793600000000002,kaynd,kaynd,k,303.659483,0.148818,ay,303.69038,0.030897000000000004
kind,s2301b.words,303.509852,303.727788,0.21793600000000002,kaynd,kaynd,k,303.659483,0.148818,ay,303.69038,0.030897000000000004
taught,s2301b.words,305.720688,306.155191,0.434503,taat,taot,t,305.88068799999996,0.16,ao,306.06068799999997,0.18
taught,s2301b.words,312.646938,312.856938,0.21,taat,taadx,t,312.78693799999996,0.14,aa,312.826938,0.04
taught,s2301b.words,321.556938,321.816938,0.26,taat,taodx,t,321.696938,0.14,ao,321.78693799999996,0.09
taught,s2301b.words,324.67508399999997,324.961436,0.286352,taat,taot,t,324.84693799999997,0.171854,ao,324.926938,0.08
kind,s2301b.words,339.551075,339.71660499999996,0.16552999999999998,kaynd,kaynd,k,339.64375,0.092675,ay,339.687114,0.043364
kind,s2301b.words,339.551075,339.71660499999996,0.16552999999999998,kaynd,kaynd,k,339.64375,0.092675,ay,339.687114,0.043364
pay,s2301b.words,341.64156299999996,341.950312,0.308749,pey,pey,p,341.770312,0.128749,ey,341.950312,0.18
pay,s2301b.words,344.060312,344.413555,0.353243,pey,pey,p,344.200716,0.140404,ey,344.413555,0.212839
two,s2301b.words,361.368188,361.574903,0.206715,tuw,tuw,t,361.49818799999997,0.13,uw,361.574903,0.07671499999999999
pay,s2301b.words,365.062375,365.250653,0.188278,pey,pey,p,365.172375,0.11,ey,365.250653,0.078278
pay,s2301b.words,371.263687,371.433687,0.17,pey,pey,p,371.323687,0.06,ey,371.433687,0.11
told,s2301b.words,396.16175,396.40175,0.24,towld,towld,t,396.28175,0.12,ow,396.33175,0.05
teach,s2301b.words,398.14175,398.41175,0.27,tiych,tiych,t,398.24175,0.1,iy,398.32175,0.08
two,s2301b.words,421.67783499999996,421.891937,0.214102,tuw,tuw,t,421.861937,0.184102,uw,421.891937,0.03
two,s2301b.words,444.71079800000007,445.011937,0.301139,tuw,tuw,t,444.901285,0.190487,uw,445.011937,0.110652
kind,s2301b.words,470.87931299999997,471.119313,0.24,kaynd,kaynd,k,471.060295,0.180982,ay,471.095426,0.035131
kind,s2301b.words,470.87931299999997,471.119313,0.24,kaynd,kaynd,k,471.060295,0.180982,ay,471.095426,0.035131
kind,s2301b.words,477.639313,477.807801,0.168488,kaynd,kaynd,k,477.729313,0.09,ay,477.75931299999996,0.03
kind,s2301b.words,477.639313,477.807801,0.168488,kaynd,kaynd,k,477.729313,0.09,ay,477.75931299999996,0.03
kind,s2301b.words,487.109313,487.29386100000005,0.184548,kaynd,kaynd,k,487.22359900000004,0.11428599999999998,ay,487.274596,0.050997
kind,s2301b.words,487.109313,487.29386100000005,0.184548,kaynd,kaynd,k,487.22359900000004,0.11428599999999998,ay,487.274596,0.050997
curve,s2301b.words,520.624,521.024,0.4,kerv,kerv,k,520.795518,0.171518,er,520.9540000000001,0.15848199999999998
kind,s2301b.words,543.732104,543.959966,0.22786199999999998,kaynd,kaynx,k,543.891938,0.16,ay,543.9402759999999,0.048338000000099995
kind,s2301b.words,543.732104,543.959966,0.22786199999999998,kaynd,kaynx,k,543.891938,0.16,ay,543.9402759999999,0.048338000000099995
tell,s2301b.words,545.425775,545.601938,0.17616300000000001,tehl,tehl,t,545.521938,0.09638199999989999,eh,545.551938,0.03
test,s2302a.words,23.440058999999998,23.900768,0.46070900000000004,tehst,tehst,t,23.586312,0.146253,eh,23.696312,0.11
come,s2302a.words,29.938223999999998,30.106312,0.16808800000000002,kahm,kahm,k,30.016312,0.078088,ah,30.046312,0.03
tell,s2302a.words,86.321062,86.581142,0.26008000000000003,tehl,tehl,t,86.468551,0.147489,eh,86.54208,0.073529
tell,s2302a.words,101.631694,101.97407199999999,0.342378,tehl,tehl,t,101.762677,0.132132,eh,101.891352,0.128675
teach,s2302a.words,114.992223,115.36631200000001,0.374089,tiych,tiych,t,115.163407,0.171184,iy,115.23578700000002,0.07238
keep,s2302a.words,116.46625900000001,116.696036,0.229777,kiyp,kiyp,k,116.55816999999999,0.091911,iy,116.612167,0.053997
tough,s2302a.words,121.57631200000002,121.908579,0.33226700000000003,tahf,tahf,t,121.73739499999999,0.161083,ah,121.81437,0.076975
tell,s2302a.words,231.541563,231.68998900000003,0.148426,tehl,tehl,t,231.581563,0.04,eh,231.65896800000002,0.077405
two,s2302a.words,326.165848,326.423779,0.257931,tuw,tuw,t,326.313688,0.14784,uw,326.423779,0.11009100000000001
take,s2302a.words,355.53425,355.753688,0.21943800000000002,teyk,teyk,t,355.593688,0.059438,ey,355.703688,0.11
take,s2302a.words,358.11368799999997,358.413688,0.3,teyk,teyk,t,358.23645899999997,0.122771,ey,358.314583,0.078124
tune,s2302a.words,359.97958,360.293688,0.314108,tuwn,tuwn,t,360.12204199999996,0.14246199999999998,uw,360.223688,0.101646
piece,s2302a.words,378.565901,379.096688,0.530787,piys,piys,p,378.746688,0.18078699999999998,iy,378.896688,0.15
tend,s2302a.words,411.82527999999996,412.050498,0.22521799999999997,tehnd,tehnd,t,411.98652200000004,0.161242,eh,412.013048,0.026525999999999997
paid,s2302a.words,415.79775,416.295148,0.49739799999999995,peyd,peyd,p,416.00521000000003,0.20745999999999998,ey,416.13775,0.13254000000000002
