ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
53418,perversity,NN,2,"0,1,1",{(perverse)}>ity>,50,5,2320,54.23143351,580,1647588,3,1.76E-05,0.004480148
53423,pessimism,NN,2,"0,1,1",{(pessim)>ism>},66.66666667,4,1529,35.55555556,271,218200,3,5.50E-05,0.001853854
53424,pessimist,NN,2,"0,1,1",{(pessim)>ist>},33.33333333,4,1529,24.94577007,462,382916,3,6.27E-05,0.003707709
53426,pessimists,NN,2,"0,1,1",{(pessim)>ist>},33.33333333,4,1529,24.94577007,462,382916,3,6.27E-05,0.003707709
53432,pestilence,NN,2,"0,1,1",{(pest)>ance>},0,6,5855,16.45962733,323,977837,4,7.16E-06,0.001081415
53433,pestilent,JJ,2,"0,1,1",{(pest)>ant>},80,6,5855,83.36933045,464,1534593,3,7.82E-06,0.001853854
53449,petitioner,NN,2,"0,1,1",{(petition)}>er>,100,2,11862,27.18873735,2274,4569119,2,3.55E-05,0.025027035
53450,petitioner's,encl,2,"0,1,1",{(petition)}>er>,100,2,11862,27.18873735,2274,4569119,2,3.55E-05,0.025027035
53452,petrified,JJ|VB,2,"0,1,1",{(petro)>ify>},50,3,904,46.05263158,153,351545,3,3.98E-05,0.00216283
53453,petrify,VB,2,"0,1,1",{(petro)>ify>},50,3,904,46.05263158,153,351545,3,3.98E-05,0.00216283
53455,petroleum,NN,2,"0,1,1",{(petrol)>ium>},0,2,4163,21.05263158,39,171985,3,0,0
53459,pettiness,NN,2,"0,1,1",{(petty)}>ness>,25,5,4456,15.5394525,1243,181553,4,0.000583852,0.016375715
53460,pettinesses,NN,2,"0,1,1",{(petty)}>ness>,25,5,4456,15.5394525,1243,181553,4,0.000583852,0.016375715
53473,phallic,JJ,2,"0,1,1",{(phallo)>ic>},100,2,743,32.47778875,1014,1472797,2,2.78E-05,0.006334003
53474,phallus,NN,2,"0,1,1",{(phallo)>us>},0,2,743,53.84615385,27,178733,2,1.68E-05,0.000463464
53481,pharmacist,NN,2,"0,1,1",{(pharma)>ist>},42.85714286,8,7588,14.96746204,462,382916,3,6.27E-05,0.003707709
53484,pharmacy,NN,2,"0,1,1",{(pharma)>y>},14.28571429,8,7588,7.162977867,2486,3870233,1,4.99E-05,0.029816159
53492,phenomena,NN,2,"0,1,1",{(phenomen)>a>},25,5,13623,6.666666667,61,89636,1,2.23E-05,0.000308976
53495,phenomenon,NN,2,"0,1,1",{(phenomen)>on>},0,5,13623,21.05263158,20,128335,2,0,0
53510,pardonable,JJ,2,"0,1,1",{(pardon)}>able>,33.33333333,4,5389,72.21584386,872,1227992,4,3.18E-05,0.006025027
53512,pardoner,NN,2,"0,1,1",{(pardon)}>er>,66.66666667,4,5389,69.81962165,2274,4569119,2,3.55E-05,0.025027035
53516,parentage,NN,2,"0,1,1",{(parent)}>age>,66.66666667,7,66986,51.85185185,82,257400,3,1.94E-05,0.000772439
53517,parental,JJ,2,"0,1,1",{(parent)}>al>,16.66666667,7,66986,19.65034965,1431,4704731,2,9.14E-06,0.006642979
53522,parenthood,NN,2,"0,1,1",{(parent)}>hood>,50,7,66986,20.83333333,25,27256,4,0,0
53532,Parisian,NN|JJ,2,"0,1,1",{(paris)}>ian>,100,2,14861,46.24277457,174,394113,3,2.79E-05,0.001699367
53533,parity,NN,2,"0,1,1",{(par)>ity>},5,21,34876,6.044905009,580,1647588,3,1.76E-05,0.004480148
53551,parliamentary,JJ,2,"0,1,1",{(parliament)}>ory>,33.33333333,4,11343,16.05633803,356,725186,3,2.62E-05,0.00293527
53557,parodied,VB|JJ,2,"0,1,1",{(parod)>y>},0,2,4599,4.346076459,2486,3870233,1,4.99E-05,0.029816159
53558,parodies,NN,2,"0,1,1",{(parod)>y>},0,2,4599,4.346076459,2486,3870233,1,4.99E-05,0.029816159
53559,parody,NN,2,"0,1,1",{(parod)>y>},0,2,4599,4.346076459,2486,3870233,1,4.99E-05,0.029816159
53560,parochialism,NN,2,"0,1,1",{(parochial)}>ism>,50,3,522,67.03703704,271,218200,3,5.50E-05,0.001853854
53562,parolees,NN,2,"0,1,1",{(parole)}>ee>,100,2,1437,72.34042553,48,130049,2,1.54E-05,0.000308976
53572,parsimonious,JJ,2,"0,1,1",{(parsimony)}>ious>,33.33333333,4,223,41.3961039,617,450833,4,7.10E-05,0.004943612
53577,parsonage,NN,2,"0,1,1",{(parson)}>age>,100,2,3010,85.18518519,82,257400,3,1.94E-05,0.000772439
53586,partial,JJ,2,"0,1,1",{(part)}>al>,4.761904762,22,411489,1.888111888,1431,4704731,2,9.14E-06,0.006642979
53595,participation,NN,2,"0,1,1",{(participate)}>ion>,100,2,39621,8.385481852,1599,6530204,3,9.03E-06,0.009114784
53600,particulars,NN,2,"0,1,1",{(particle)>ar>},0,9,127758,0.78125,129,533962,2,7.49E-06,0.000617951
53601,particular,JJ|NN|RB,2,"0,1,1",{(particle)>ar>},0,9,127758,0.78125,129,533962,2,7.49E-06,0.000617951
53605,particulate,JJ|NN,2,"0,1,1",{(particle)>ate>},37.5,9,127758,50.53418803,937,2569118,3,2.65E-05,0.010505175
53609,partisan,JJ|NN,2,"0,1,1",{(part)>ian>},28.57142857,22,411489,18.49710983,174,394113,3,2.79E-05,0.001699367
53610,partisans,NN,2,"0,1,1",{(part)>ian>},28.57142857,22,411489,18.49710983,174,394113,3,2.79E-05,0.001699367
53612,partition,NN|VB,2,"0,1,1",{(part)}>ion>,9.523809524,22,411489,2.816020025,1599,6530204,3,9.03E-06,0.009114784
53613,partitions,NN|VB,2,"0,1,1",{(part)}>ion>,9.523809524,22,411489,2.816020025,1599,6530204,3,9.03E-06,0.009114784
53614,partly,RB,2,"0,1,1",{(part)}>ly>,19.04761905,22,411489,4.452882292,2898,3857999,2,4.48E-05,0.026726402
53618,partnership,NN,2,"0,1,1",{(partner)}>ship>,100,2,33406,10.66666667,76,164220,4,1.22E-05,0.000308976
53629,passable,JJ,2,"0,1,1",{(pass)}>able>,42.85714286,15,151918,23.53616533,872,1227992,4,3.18E-05,0.006025027
53630,passage,NN,2,"0,1,1",{(pass)}>age>,14.28571429,15,151918,7.407407407,82,257400,3,1.94E-05,0.000772439
53631,passages,NN,2,"0,1,1",{(pass)}>age>,14.28571429,15,151918,7.407407407,82,257400,3,1.94E-05,0.000772439
53642,passionate,JJ,2,"0,1,1",{(passion)}>ate>,12.5,9,10924,19.01709402,937,2569118,3,2.65E-05,0.010505175
53645,passionless,JJ,2,"0,1,1",{(passion)}>less>,75,9,10924,59.67302452,368,158354,4,0.000119984,0.00293527
53648,passively,RB,2,"0,1,1",{(passive)}>ly>,12.5,9,5467,18.95063859,2898,3857999,2,4.48E-05,0.026726402
53649,passiveness,NN,2,"0,1,1",{(passive)}>ness>,62.5,9,5467,36.87600644,1243,181553,4,0.000583852,0.016375715
53650,passivity,NN,2,"0,1,1",{(passive)}>ity>,25,9,5467,43.52331606,580,1647588,3,1.76E-05,0.004480148
53665,pasteurize,VB,2,"0,1,1",{(pasteur)>ize>},33.33333333,4,598,40.09324009,430,443161,3,0.00014893,0.0101962
53669,pastness,NN,2,"0,1,1",{(past)}>ness>,100,5,90058,67.79388084,1243,181553,4,0.000583852,0.016375715
53671,pastoral,JJ,2,"0,1,1",{(pastor)}>al>,100,2,3169,41.67832168,1431,4704731,2,9.14E-06,0.006642979
53679,pasty,JJ,2,"0,1,1",{(paste)}>y>,33.33333333,7,9600,24.90945674,2486,3870233,1,4.99E-05,0.029816159
53681,Patagonians,NN,2,"0,1,1",{(patagonia)}>n>,0,1,5,91.94630872,150,714837,1,1.12E-05,0.001235903
53686,patchy,JJ,2,"0,1,1",{(patch)}>y>,33.33333333,10,44366,29.73843058,2486,3870233,1,4.99E-05,0.029816159
53691,patentees,NN,2,"0,1,1",{(patent)}>ee>,100,3,16951,65.95744681,48,130049,2,1.54E-05,0.000308976
53694,paternal,JJ,2,"0,1,1",{(pater)>al>},34.61538462,27,10676,40.13986014,1431,4704731,2,9.14E-06,0.006642979
53698,paternity,NN,2,"0,1,1",{(pater)>ity>},19.23076923,27,10676,32.12435233,580,1647588,3,1.76E-05,0.004480148
53700,pathetic,JJ,2,"0,1,1",{(patho)>ic>},2.083333333,49,81153,3.849950642,1014,1472797,2,2.78E-05,0.006334003
53702,pathless,JJ,2,"0,1,1",{(patho)}>less>,77.08333333,49,81153,70.84468665,368,158354,4,0.000119984,0.00293527
53715,patiently,RB,2,"0,1,1",{(patient)}>ly>,50,5,32789,12.28857439,2898,3857999,2,4.48E-05,0.026726402
53724,patrician,NN|JJ,2,"0,1,1",{(pater)>ian>},53.84615385,27,10676,59.53757225,174,394113,3,2.79E-05,0.001699367
53729,patriot,NN|JJ,2,"0,1,1",{(pater)>ot>},0,27,10676,0,8,7815,2,0,0
53732,patriots,NN,2,"0,1,1",{(pater)>ot>},0,27,10676,0,8,7815,2,0,0
53741,patronage,NN,2,"0,1,1",{(patron)}>age>,40,6,4763,46.91358025,82,257400,3,1.94E-05,0.000772439
53742,patroness,NN,2,"0,1,1",{(patron)}>ess>,60,6,4763,57.14285714,43,34080,3,0.000205399,0.001081415
53743,patronize,VB,2,"0,1,1",{(patron)}>ize>,20,6,4763,16.31701632,430,443161,3,0.00014893,0.0101962
53744,patronized,VB|JJ,2,"0,1,1",{(patron)}>ize>,20,6,4763,16.31701632,430,443161,3,0.00014893,0.0101962
53745,patronizing,VB|JJ,2,"0,1,1",{(patron)}>ize>,20,6,4763,16.31701632,430,443161,3,0.00014893,0.0101962
53764,paunchy,JJ,2,"0,1,1",{(paunch)}>y>,50,3,83,42.53521127,2486,3870233,1,4.99E-05,0.029816159
53766,pauperize,VB,2,"0,1,1",{(pauper)}>ize>,66.66666667,4,193,82.28438228,430,443161,3,0.00014893,0.0101962
53774,pavement,NN,2,"0,1,1",{(pave)}>ment>,50,3,4662,23.34494774,288,1423689,4,1.26E-05,0.002780782
53775,pavements,NN,2,"0,1,1",{(pave)}>ment>,50,3,4662,23.34494774,288,1423689,4,1.26E-05,0.002780782
53787,payable,JJ,2,"0,1,1",{(pay)}>able>,11.53846154,27,289396,4.592422503,872,1227992,4,3.18E-05,0.006025027
53793,payment,NN,2,"0,1,1",{(pay)}>ment>,3.846153846,27,289396,2.787456446,288,1423689,4,1.26E-05,0.002780782
53794,payments,NN,2,"0,1,1",{(pay)}>ment>,3.846153846,27,289396,2.787456446,288,1423689,4,1.26E-05,0.002780782
53800,peaceable,JJ,2,"0,1,1",{(peace)}>able>,66.66666667,10,49197,45.23536165,872,1227992,4,3.18E-05,0.006025027
53801,peaceful,JJ,2,"0,1,1",{(peace)}>ful>,11.11111111,10,49197,4.093567251,343,429561,3,5.82E-05,0.003862197
53815,peaky,JJ,2,"0,1,1",{(peak)}>y>,50,3,12022,40.0804829,2486,3870233,1,4.99E-05,0.029816159
53823,pearly,JJ,2,"0,1,1",{(pearl)}>y>,25,5,12031,20.80482897,2486,3870233,1,4.99E-05,0.029816159
53828,peasantry,NN,2,"0,1,1",{(peasant)}>ory>,50,3,3197,49.01408451,356,725186,3,2.62E-05,0.00293527
53834,pebbly,JJ,2,"0,1,1",{(pebble)}>y>,25,5,1285,49.53722334,2486,3870233,1,4.99E-05,0.029816159
53839,peckish,JJ,2,"0,1,1",{(peck)}>ish>,75,5,2349,42.2310757,252,161977,3,0.000111127,0.002780782
53843,pectoral,JJ,2,"0,1,1",{(pector)>al>},0,4,198,56.71328671,1431,4704731,2,9.14E-06,0.006642979
53844,pectoralis,NN,2,"0,1,1",{(pector)>alis>},66.66666667,4,198,0,1,19,4,0,0
53845,pectorals,NN,2,"0,1,1",{(pector)>al>},0,4,198,56.71328671,1431,4704731,2,9.14E-06,0.006642979
53847,peculiarities,NN,2,"0,1,1",{(peculiar)}>ity>,50,3,3578,37.8238342,580,1647588,3,1.76E-05,0.004480148
53848,peculiarity,NN,2,"0,1,1",{(peculiar)}>ity>,50,3,3578,37.8238342,580,1647588,3,1.76E-05,0.004480148
53849,peculiarly,RB,2,"0,1,1",{(peculiar)}>ly>,100,3,3578,28.13255091,2898,3857999,2,4.48E-05,0.026726402
53850,pedagogic,JJ,2,"0,1,1",{(pedagogue)>ic>},50,5,635,69.69397828,1014,1472797,2,2.78E-05,0.006334003
53853,pedagogy,NN,2,"0,1,1",{(pedagogue)>y>},0,5,635,21.93158954,2486,3870233,1,4.99E-05,0.029816159
53854,pedal,NN|VB,2,"0,1,1",{(podo)>al>},0,17,13943,10.06993007,1431,4704731,2,9.14E-06,0.006642979
53855,pedals,NN|VB,2,"0,1,1",{(podo)>al>},0,17,13943,10.06993007,1431,4704731,2,9.14E-06,0.006642979
53856,pedantic,JJ,2,"0,1,1",{(pedant)}>ic>,0,4,1325,19.24975321,1014,1472797,2,2.78E-05,0.006334003
53859,peddler,NN,2,"0,1,1",{(peddle)}>er>,100,2,1141,34.71183458,2274,4569119,2,3.55E-05,0.025027035
53860,peddlers,NN,2,"0,1,1",{(peddle)}>er>,100,2,1141,34.71183458,2274,4569119,2,3.55E-05,0.025027035
53877,peeler,NN,2,"0,1,1",{(peel)}>er>,100,2,5004,41.00307963,2274,4569119,2,3.55E-05,0.025027035
53881,peeper,NN,2,"0,1,1",{(peep)}>er>,66.66666667,4,1403,48.8341399,2274,4569119,2,3.55E-05,0.025027035
53924,overtly,RB,2,"0,1,1",{(overt)}>ly>,100,2,1998,17.6734553,2898,3857999,2,4.48E-05,0.026726402
53944,ovum,NN,2,"0,1,1",{(ov)>ium>},71.42857143,8,6174,73.68421053,39,171985,3,0,0
53956,owner,NN,2,"0,1,1",{(own)}>er>,12.5,9,375991,0.571931368,2274,4569119,2,3.55E-05,0.025027035
53958,owners,NN,2,"0,1,1",{(own)}>er>,12.5,9,375991,0.571931368,2274,4569119,2,3.55E-05,0.025027035
53959,owner's,encl,2,"0,1,1",{(own)}>er>,12.5,9,375991,0.571931368,2274,4569119,2,3.55E-05,0.025027035
53967,oxen,NN,2,"0,1,1",{(ox)>en>},25,5,1438,55.66502463,204,655590,2,1.68E-05,0.001699367
53968,oxen's,encl,2,"0,1,1",{(ox)>en>},25,5,1438,55.66502463,204,655590,2,1.68E-05,0.001699367
53974,oxidised,VB|JJ,2,"0,1,1",{(oxide)}>ize>,57.14285714,8,5123,24.24242424,430,443161,3,0.00014893,0.0101962
53976,oxidize,VB,2,"0,1,1",{(oxide)}>ize>,57.14285714,8,5123,24.24242424,430,443161,3,0.00014893,0.0101962
53980,oxygenate,VB,2,"0,1,1",{(oxygen)}>ate>,50,3,6030,48.82478632,937,2569118,3,2.65E-05,0.010505175
53981,oxygenize,VB,2,"0,1,1",{(oxygen)}>ize>,100,3,6030,88.57808858,430,443161,3,0.00014893,0.0101962
53992,Pacer,NN,2,"0,1,1",{(pace)}>er>,33.33333333,4,11017,20.14958205,2274,4569119,2,3.55E-05,0.025027035
53993,Pacers,NN,2,"0,1,1",{(pace)}>er>,33.33333333,4,11017,20.14958205,2274,4569119,2,3.55E-05,0.025027035
53998,pacific,NN|JJ,2,"0,1,1",{(pacif)>ic>},0,8,21830,1.085883514,1014,1472797,2,2.78E-05,0.006334003
54000,pacifies,VB,2,"0,1,1",{(pacif)>y>},42.85714286,8,21830,21.69014085,2486,3870233,1,4.99E-05,0.029816159
54001,pacifism,NN,2,"0,1,1",{(pacif)>ism>},57.14285714,8,21830,53.7037037,271,218200,3,5.50E-05,0.001853854
54002,pacifist,NN,2,"0,1,1",{(pacif)>ist>},28.57142857,8,21830,29.28416486,462,382916,3,6.27E-05,0.003707709
54003,pacify,VB,2,"0,1,1",{(pacif)>y>},42.85714286,8,21830,21.69014085,2486,3870233,1,4.99E-05,0.029816159
54006,package,NN,2,"0,1,1",{(pack)}>age>,0,11,174305,0,82,257400,3,1.94E-05,0.000772439
54008,packaged,VB,2,"0,1,1",{(pack)}>age>,0,11,174305,0,82,257400,3,1.94E-05,0.000772439
54009,packages,NN,2,"0,1,1",{(pack)}>age>,0,11,174305,0,82,257400,3,1.94E-05,0.000772439
54010,packaging,NN|VB,2,"0,1,1",{(pack)}>age>,0,11,174305,0,82,257400,3,1.94E-05,0.000772439
54012,packers,NN,2,"0,1,1",{(pack)}>er>,50,11,174305,13.50637923,2274,4569119,2,3.55E-05,0.025027035
54013,packet,NN,2,"0,1,1",{(pack)}>et>,20,11,174305,0,20,31563,2,3.17E-05,0.000154488
54014,packets,NN,2,"0,1,1",{(pack)}>et>,20,11,174305,0,20,31563,2,3.17E-05,0.000154488
54035,paganism,NN,2,"0,1,1",{(pagan)}>ism>,100,2,6864,14.07407407,271,218200,3,5.50E-05,0.001853854
54039,pageantry,NN,2,"0,1,1",{(pageant)}>ory>,100,2,352,69.01408451,356,725186,3,2.62E-05,0.00293527
54042,paginate,VB,2,"0,1,1",{(page)>ate>},66.66666667,4,224861,76.06837607,937,2569118,3,2.65E-05,0.010505175
54043,paginated,VB|JJ,2,"0,1,1",{(page)>ate>},66.66666667,4,224861,76.06837607,937,2569118,3,2.65E-05,0.010505175
54050,pailful,NN,2,"0,1,1",{(pail)}>ful>,100,2,612,92.98245614,343,429561,3,5.82E-05,0.003862197
54054,painful,JJ|NN,2,"0,1,1",{(pain)}>ful>,12.5,9,50428,3.50877193,343,429561,3,5.82E-05,0.003862197
54057,painless,JJ,2,"0,1,1",{(pain)}>less>,37.5,9,50428,7.356948229,368,158354,4,0.000119984,0.00293527
54066,painter,NN,2,"0,1,1",{(paint)}>er>,12.5,9,34757,11.0866696,2274,4569119,2,3.55E-05,0.025027035
54067,painters,NN,2,"0,1,1",{(paint)}>er>,12.5,9,34757,11.0866696,2274,4569119,2,3.55E-05,0.025027035
54068,painter's,encl,2,"0,1,1",{(paint)}>er>,12.5,9,34757,11.0866696,2274,4569119,2,3.55E-05,0.025027035
54080,Pakistani,JJ,2,"0,1,1",{(pakistan)}>i>,100,2,14316,3.333333333,31,21164,1,4.73E-05,0.000154488
54081,Pakistanis,NN,2,"0,1,1",{(pakistan)}>i>,100,2,14316,3.333333333,31,21164,1,4.73E-05,0.000154488
54088,palatable,JJ,2,"0,1,1",{(palat)}>able>,0,6,1020,20.20665901,872,1227992,4,3.18E-05,0.006025027
54094,palely,RB,2,"0,1,1",{(pale)}>ly>,87.5,9,7059,73.86952019,2898,3857999,2,4.48E-05,0.026726402
54095,paleness,NN,2,"0,1,1",{(pale)}>ness>,75,9,7059,31.80354267,1243,181553,4,0.000583852,0.016375715
54099,palest,JJ,2,"0,1,1",{(pale)}>est>,62.5,9,7059,26.92847125,714,287086,3,0.000261246,0.01158659
54101,Palestinian,JJ|NN,2,"0,1,1",{(palestine)}>ian>,0,2,6132,10.98265896,174,394113,3,2.79E-05,0.001699367
54118,palmist,NN|JJ,2,"0,1,1",{(palm)}>ist>,66.66666667,4,7841,83.73101952,462,382916,3,6.27E-05,0.003707709
54122,palpable,JJ,2,"0,1,1",{(palp)>able>},0,4,296,35.5912744,872,1227992,4,3.18E-05,0.006025027
54124,palpitate,VB,2,"0,1,1",{(palpit)>ate>},100,2,142,72.00854701,937,2569118,3,2.65E-05,0.010505175
54143,Panamanian,JJ|NN,2,"0,1,1",{(panama)>ian>},100,2,2113,55.49132948,174,394113,3,2.79E-05,0.001699367
54158,panellist,NN,2,"0,1,1",{(panel)}>ist>,50,3,24624,80.26030369,462,382916,3,6.27E-05,0.003707709
54167,panicky,JJ,2,"0,1,1",{(panic)}>y>,100,2,7898,31.42857143,2486,3870233,1,4.99E-05,0.029816159
54185,panties,NN,2,"0,1,1",{(pant)}>y>,25,5,19484,3.018108652,2486,3870233,1,4.99E-05,0.029816159
54189,pantomimic,JJ,2,"0,1,1",{(pantomime)}>ic>,100,2,128,94.37314906,1014,1472797,2,2.78E-05,0.006334003
54194,papacy,NN,2,"0,1,1",{(pap)>acy>},100,4,2597,62.16216216,38,54541,3,5.50E-05,0.000463464
54195,papal,JJ,2,"0,1,1",{(pap)>al>},33.33333333,4,2597,39.93006993,1431,4704731,2,9.14E-06,0.006642979
54206,papery,JJ,2,"0,1,1",{(paper)}>y>,68.75,17,130502,50.30181087,2486,3870233,1,4.99E-05,0.029816159
54208,papist,NN|JJ,2,"0,1,1",{(pap)>ist>},66.66666667,4,2597,47.93926247,462,382916,3,6.27E-05,0.003707709
54224,paradigmatic,JJ,2,"0,1,1",{(paradigm)}>ic>,50,3,5524,64.26456071,1014,1472797,2,2.78E-05,0.006334003
54244,parallelism,NN,2,"0,1,1",{(parallel)}>ism>,66.66666667,4,28529,17.03703704,271,218200,3,5.50E-05,0.001853854
54246,paralyze,VB,2,"0,1,1",{(para)>ize>},19.35483871,32,98380,7.226107226,430,443161,3,0.00014893,0.0101962
54247,paralyzed,VB|JJ,2,"0,1,1",{(para)>ize>},19.35483871,32,98380,7.226107226,430,443161,3,0.00014893,0.0101962
54248,paralyzes,VB,2,"0,1,1",{(para)>ize>},19.35483871,32,98380,7.226107226,430,443161,3,0.00014893,0.0101962
54257,paranoiac,NN,2,"0,1,1",{(para)>iac>},64.51612903,32,98380,30.76923077,14,1568,3,0.000637755,0.000154488
54258,paranoid,JJ,2,"0,1,1",{(para)>oid>},9.677419355,32,98380,0,20,10578,3,9.45E-05,0.000154488
54272,parasitic,JJ,2,"0,1,1",{(parasite)}>ic>,33.33333333,4,6262,25.66633761,1014,1472797,2,2.78E-05,0.006334003
54275,orgasmic,JJ,2,"0,1,1",{(orgasm)}>ic>,100,2,7982,29.71372162,1014,1472797,2,2.78E-05,0.006334003
54281,oriental,JJ|NN,2,"0,1,1",{(orient)}>al>,20,11,27674,14.82517483,1431,4704731,2,9.14E-06,0.006642979
54283,orientate,VB,2,"0,1,1",{(orient)}>ate>,40,11,27674,42.62820513,937,2569118,3,2.65E-05,0.010505175
54289,original,JJ|NN,2,"0,1,1",{(origin)}>al>,0,9,187787,0.20979021,1431,4704731,2,9.14E-06,0.006642979
54292,originals,NN,2,"0,1,1",{(origin)}>al>,0,9,187787,0.20979021,1431,4704731,2,9.14E-06,0.006642979
54293,originate,VB,2,"0,1,1",{(origin)}>ate>,37.5,9,187787,8.012820513,937,2569118,3,2.65E-05,0.010505175
54294,originated,VB,2,"0,1,1",{(origin)}>ate>,37.5,9,187787,8.012820513,937,2569118,3,2.65E-05,0.010505175
54295,originates,VB,2,"0,1,1",{(origin)}>ate>,37.5,9,187787,8.012820513,937,2569118,3,2.65E-05,0.010505175
54296,originating,VB|NN,2,"0,1,1",{(origin)}>ate>,37.5,9,187787,8.012820513,937,2569118,3,2.65E-05,0.010505175
54305,ornamental,JJ,2,"0,1,1",{(ornament)}>al>,33.33333333,4,1802,46.29370629,1431,4704731,2,9.14E-06,0.006642979
54306,ornamentation,NN,2,"0,1,1",{(ornament)}>ion>,66.66666667,4,1802,64.8310388,1599,6530204,3,9.03E-06,0.009114784
54310,ornately,RB,2,"0,1,1",{(ornate)}>ly>,50,3,337,45.87504315,2898,3857999,2,4.48E-05,0.026726402
54314,orphanage,NN,2,"0,1,1",{(orphan)}>age>,100,2,2705,28.39506173,82,257400,3,1.94E-05,0.000772439
54330,oscillate,VB,2,"0,1,1",{(oscill)>ate>},50,5,3311,38.88888889,937,2569118,3,2.65E-05,0.010505175
54331,oscillating,VB,2,"0,1,1",{(oscill)>ate>},50,5,3311,38.88888889,937,2569118,3,2.65E-05,0.010505175
54340,osseous,JJ,2,"0,1,1",{(oss)>ious>},100,3,98,63.7987013,617,450833,4,7.10E-05,0.004943612
54342,ossify,VB,2,"0,1,1",{(oss)>ify>},0,3,98,66.44736842,153,351545,3,3.98E-05,0.00216283
54344,ostensibly,RB,2,"0,1,1",{(ostensible)}>y>,0,2,1002,12.91750503,2486,3870233,1,4.99E-05,0.029816159
54345,ostentatious,JJ,2,"0,1,1",{(ostent)>ious>},0,3,133,40.58441558,617,450833,4,7.10E-05,0.004943612
54347,ostentation,NN,2,"0,1,1",{(ostent)>ion>},100,3,133,86.29536921,1599,6530204,3,9.03E-06,0.009114784
54351,ostracism,NN,2,"0,1,1",{(ostrac)>ism>},100,2,365,56.2962963,271,218200,3,5.50E-05,0.001853854
54352,ostracize,VB,2,"0,1,1",{(ostrac)>ize>},0,2,365,35.1981352,430,443161,3,0.00014893,0.0101962
54353,ostracized,VB|JJ,2,"0,1,1",{(ostrac)>ize>},0,2,365,35.1981352,430,443161,3,0.00014893,0.0101962
54359,otherwise,RB|JJ|NN,2,"0,1,1",{(other)}>wise>,50,3,1140563,0,19,77424,4,2.58E-05,0.000308976
54375,ouster,NN,2,"0,1,1",{(oust)}>er>,100,2,761,47.86625605,2274,4569119,2,3.55E-05,0.025027035
54378,outage,NN,2,"0,1,1",{(out)}>age>,52.94117647,35,1415807,33.33333333,82,257400,3,1.94E-05,0.000772439
54409,outer,JJ,2,"0,1,1",{(out)}>er>,11.76470588,35,1415807,5.191377035,2274,4569119,2,3.55E-05,0.025027035
54502,outward,RB|JJ,2,"0,1,1",{(out)}>ward>,17.64705882,35,1415807,12.5,33,42144,4,2.37E-05,0.000154488
54504,outwards,RB|JJ,2,"0,1,1",{(out)}>ward>,17.64705882,35,1415807,12.5,33,42144,4,2.37E-05,0.000154488
54511,ova,NN,2,"0,1,1",{(ov)>a>},28.57142857,8,6174,38.33333333,61,89636,1,2.23E-05,0.000308976
54512,oval,JJ|NN,2,"0,1,1",{(ov)>al>},14.28571429,8,6174,20.55944056,1431,4704731,2,9.14E-06,0.006642979
54513,ovals,NN,2,"0,1,1",{(ov)>al>},14.28571429,8,6174,20.55944056,1431,4704731,2,9.14E-06,0.006642979
54514,ovary,NN,2,"0,1,1",{(ov)>ory>},0,8,6174,14.08450704,356,725186,3,2.62E-05,0.00293527
54622,overly,RB,2,"0,1,1",{(over)}>ly>,15.78947368,20,475753,6.558508802,2898,3857999,2,4.48E-05,0.026726402
54653,obviously,RB,2,"0,1,1",{(obvious)}>ly>,0,3,86047,0.379703141,2898,3857999,2,4.48E-05,0.026726402
54654,obviousness,NN,2,"0,1,1",{(obvious)}>ness>,100,3,86047,20.12882448,1243,181553,4,0.000583852,0.016375715
54656,occasional,JJ,2,"0,1,1",{(occasion)}>al>,100,3,36662,7.132867133,1431,4704731,2,9.14E-06,0.006642979
54662,occidental,JJ,2,"0,1,1",{(occident)}>al>,0,2,481,41.53846154,1431,4704731,2,9.14E-06,0.006642979
54665,occlusion,NN,2,"0,1,1",{(occlude)}>ion>,0,4,187,65.76971214,1599,6530204,3,9.03E-06,0.009114784
54666,occlusive,JJ,2,"0,1,1",{(occlude)}>ive>,100,4,187,84.28324698,580,1037354,3,1.74E-05,0.002780782
54668,occupancies,NN,2,"0,1,1",{(occupy)>ancy>},44.44444444,10,18897,44.44444444,28,36058,4,0,0
54669,occupancy,NN,2,"0,1,1",{(occupy)>ancy>},44.44444444,10,18897,44.44444444,28,36058,4,0,0
54670,occupant,NN,2,"0,1,1",{(occupy)>ant>},33.33333333,10,18897,26.99784017,464,1534593,3,7.82E-06,0.001853854
54671,occupants,NN,2,"0,1,1",{(occupy)>ant>},33.33333333,10,18897,26.99784017,464,1534593,3,7.82E-06,0.001853854
54672,occupation,NN,2,"0,1,1",{(occupy)>ion>},11.11111111,10,18897,13.4543179,1599,6530204,3,9.03E-06,0.009114784
54674,occupations,NN,2,"0,1,1",{(occupy)>ion>},11.11111111,10,18897,13.4543179,1599,6530204,3,9.03E-06,0.009114784
54675,occupation's,encl,2,"0,1,1",{(occupy)>ion>},11.11111111,10,18897,13.4543179,1599,6530204,3,9.03E-06,0.009114784
